city	code	candidate	n
Saint-Aubin	59529	Roussel	2
Saint-Aubin	59529	Hidalgo	2
Saint-Aubin	59529	Poutou	2
Saint-Aybert	59530	Le Pen	74
Saint-Aybert	59530	Macron	38
Saint-Aybert	59530	Mélenchon	29
Saint-Aybert	59530	Zemmour	15
Saint-Aybert	59530	Roussel	10
Saint-Aybert	59530	Jadot	6
Saint-Aybert	59530	Pécresse	5
Saint-Aybert	59530	Dupont-Aignan	4
Saint-Aybert	59530	Lassalle	2
Saint-Aybert	59530	Hidalgo	2
Saint-Aybert	59530	Poutou	1
Saint-Aybert	59530	Arthaud	0
Saint-Benin	59531	Le Pen	67
Saint-Benin	59531	Macron	38
Saint-Benin	59531	Mélenchon	31
Saint-Benin	59531	Zemmour	19
Saint-Benin	59531	Pécresse	9
Saint-Benin	59531	Roussel	5
Saint-Benin	59531	Dupont-Aignan	5
Saint-Benin	59531	Arthaud	2
Saint-Benin	59531	Lassalle	2
Saint-Benin	59531	Hidalgo	2
Saint-Benin	59531	Poutou	1
Saint-Benin	59531	Jadot	0
Saint-Georges-sur-l'Aa	59532	Le Pen	67
Saint-Georges-sur-l'Aa	59532	Macron	49
Saint-Georges-sur-l'Aa	59532	Mélenchon	30
Saint-Georges-sur-l'Aa	59532	Lassalle	13
Saint-Georges-sur-l'Aa	59532	Jadot	10
Saint-Georges-sur-l'Aa	59532	Hidalgo	6
Saint-Georges-sur-l'Aa	59532	Zemmour	5
Saint-Georges-sur-l'Aa	59532	Poutou	5
Saint-Georges-sur-l'Aa	59532	Pécresse	3
Saint-Georges-sur-l'Aa	59532	Dupont-Aignan	3
Saint-Georges-sur-l'Aa	59532	Arthaud	1
Saint-Georges-sur-l'Aa	59532	Roussel	1
Saint-Hilaire-lez-Cambrai	59533	Le Pen	408
Saint-Hilaire-lez-Cambrai	59533	Macron	165
Saint-Hilaire-lez-Cambrai	59533	Mélenchon	123
Saint-Hilaire-lez-Cambrai	59533	Zemmour	41
Saint-Hilaire-lez-Cambrai	59533	Pécresse	37
Saint-Hilaire-lez-Cambrai	59533	Roussel	34
Saint-Hilaire-lez-Cambrai	59533	Jadot	22
Saint-Hilaire-lez-Cambrai	59533	Lassalle	15
Saint-Hilaire-lez-Cambrai	59533	Dupont-Aignan	13
Saint-Hilaire-lez-Cambrai	59533	Arthaud	8
Saint-Hilaire-lez-Cambrai	59533	Hidalgo	8
Saint-Hilaire-lez-Cambrai	59533	Poutou	4
Saint-Hilaire-sur-Helpe	59534	Le Pen	141
Saint-Hilaire-sur-Helpe	59534	Macron	99
Saint-Hilaire-sur-Helpe	59534	Mélenchon	72
Saint-Hilaire-sur-Helpe	59534	Zemmour	25
Saint-Hilaire-sur-Helpe	59534	Jadot	16
Saint-Hilaire-sur-Helpe	59534	Pécresse	15
Saint-Hilaire-sur-Helpe	59534	Lassalle	13
Saint-Hilaire-sur-Helpe	59534	Hidalgo	13
Saint-Hilaire-sur-Helpe	59534	Dupont-Aignan	10
Saint-Hilaire-sur-Helpe	59534	Roussel	7
Saint-Hilaire-sur-Helpe	59534	Poutou	5
Saint-Hilaire-sur-Helpe	59534	Arthaud	4
Saint-Jans-Cappel	59535	Macron	385
Saint-Jans-Cappel	59535	Le Pen	260
Saint-Jans-Cappel	59535	Mélenchon	145
Saint-Jans-Cappel	59535	Zemmour	57
Saint-Jans-Cappel	59535	Pécresse	54
Saint-Jans-Cappel	59535	Jadot	47
Saint-Jans-Cappel	59535	Roussel	28
Saint-Jans-Cappel	59535	Dupont-Aignan	24
Saint-Jans-Cappel	59535	Lassalle	22
Saint-Jans-Cappel	59535	Hidalgo	15
Saint-Jans-Cappel	59535	Arthaud	8
Saint-Jans-Cappel	59535	Poutou	7
Saint-Martin-sur-Ecaillon	59537	Macron	85
Saint-Martin-sur-Ecaillon	59537	Le Pen	83
Saint-Martin-sur-Ecaillon	59537	Mélenchon	54
Saint-Martin-sur-Ecaillon	59537	Roussel	21
Saint-Martin-sur-Ecaillon	59537	Zemmour	20
Saint-Martin-sur-Ecaillon	59537	Jadot	18
Saint-Martin-sur-Ecaillon	59537	Pécresse	13
Saint-Martin-sur-Ecaillon	59537	Lassalle	10
Saint-Martin-sur-Ecaillon	59537	Arthaud	5
Saint-Martin-sur-Ecaillon	59537	Hidalgo	4
Saint-Martin-sur-Ecaillon	59537	Dupont-Aignan	3
Saint-Martin-sur-Ecaillon	59537	Poutou	1
Saint-Momelin	59538	Le Pen	97
Saint-Momelin	59538	Macron	45
Saint-Momelin	59538	Mélenchon	45
Saint-Momelin	59538	Zemmour	13
Saint-Momelin	59538	Pécresse	8
Saint-Momelin	59538	Lassalle	7
Saint-Momelin	59538	Roussel	6
Saint-Momelin	59538	Dupont-Aignan	5
Saint-Momelin	59538	Hidalgo	3
Saint-Momelin	59538	Arthaud	1
Saint-Momelin	59538	Jadot	1
Saint-Momelin	59538	Poutou	1
Saint-Pierre-Brouck	59539	Le Pen	209
Saint-Pierre-Brouck	59539	Macron	151
Saint-Pierre-Brouck	59539	Mélenchon	84
Saint-Pierre-Brouck	59539	Zemmour	32
Saint-Pierre-Brouck	59539	Lassalle	25
Saint-Pierre-Brouck	59539	Dupont-Aignan	22
Saint-Pierre-Brouck	59539	Pécresse	15
Saint-Pierre-Brouck	59539	Jadot	13
Saint-Pierre-Brouck	59539	Arthaud	8
Saint-Pierre-Brouck	59539	Roussel	8
Saint-Pierre-Brouck	59539	Hidalgo	8
Saint-Pierre-Brouck	59539	Poutou	4
Saint-Python	59541	Le Pen	231
Saint-Python	59541	Macron	114
Saint-Python	59541	Mélenchon	107
Saint-Python	59541	Zemmour	32
Saint-Python	59541	Dupont-Aignan	16
Saint-Python	59541	Pécresse	12
Saint-Python	59541	Poutou	9
Saint-Python	59541	Roussel	8
Saint-Python	59541	Lassalle	7
Saint-Python	59541	Hidalgo	7
Saint-Python	59541	Jadot	7
Saint-Python	59541	Arthaud	5
Saint-Remy-Chaussée	59542	Le Pen	110
Saint-Remy-Chaussée	59542	Macron	43
Saint-Remy-Chaussée	59542	Mélenchon	34
Saint-Remy-Chaussée	59542	Zemmour	19
Saint-Remy-Chaussée	59542	Roussel	16
Saint-Remy-Chaussée	59542	Pécresse	9
Saint-Remy-Chaussée	59542	Dupont-Aignan	9
Saint-Remy-Chaussée	59542	Lassalle	6
Saint-Remy-Chaussée	59542	Hidalgo	5
Saint-Remy-Chaussée	59542	Jadot	4
Saint-Remy-Chaussée	59542	Arthaud	1
Saint-Remy-Chaussée	59542	Poutou	1
Saint-Remy-du-Nord	59543	Le Pen	287
Saint-Remy-du-Nord	59543	Macron	132
Saint-Remy-du-Nord	59543	Mélenchon	59
Saint-Remy-du-Nord	59543	Zemmour	39
Saint-Remy-du-Nord	59543	Roussel	25
Saint-Remy-du-Nord	59543	Dupont-Aignan	23
Saint-Remy-du-Nord	59543	Pécresse	17
Saint-Remy-du-Nord	59543	Lassalle	13
Saint-Remy-du-Nord	59543	Jadot	5
Saint-Remy-du-Nord	59543	Arthaud	4
Saint-Remy-du-Nord	59543	Hidalgo	4
Saint-Remy-du-Nord	59543	Poutou	3
Saint-Saulve	59544	Le Pen	1734
Saint-Saulve	59544	Macron	1642
Saint-Saulve	59544	Mélenchon	1031
Saint-Saulve	59544	Zemmour	397
Saint-Saulve	59544	Pécresse	247
Saint-Saulve	59544	Roussel	234
Saint-Saulve	59544	Jadot	170
Saint-Saulve	59544	Dupont-Aignan	93
Saint-Saulve	59544	Lassalle	82
Saint-Saulve	59544	Hidalgo	73
Saint-Saulve	59544	Arthaud	41
Saint-Saulve	59544	Poutou	28
Saint-Souplet	59545	Le Pen	341
Saint-Souplet	59545	Macron	111
Saint-Souplet	59545	Mélenchon	76
Saint-Souplet	59545	Zemmour	36
Saint-Souplet	59545	Pécresse	32
Saint-Souplet	59545	Dupont-Aignan	22
Saint-Souplet	59545	Roussel	18
Saint-Souplet	59545	Lassalle	15
Saint-Souplet	59545	Hidalgo	12
Saint-Souplet	59545	Jadot	8
Saint-Souplet	59545	Poutou	3
Saint-Souplet	59545	Arthaud	0
Saint-Sylvestre-Cappel	59546	Le Pen	251
Saint-Sylvestre-Cappel	59546	Macron	230
Saint-Sylvestre-Cappel	59546	Mélenchon	87
Saint-Sylvestre-Cappel	59546	Zemmour	52
Saint-Sylvestre-Cappel	59546	Pécresse	41
Saint-Sylvestre-Cappel	59546	Jadot	28
Saint-Sylvestre-Cappel	59546	Roussel	25
Saint-Sylvestre-Cappel	59546	Lassalle	23
Saint-Sylvestre-Cappel	59546	Dupont-Aignan	16
Saint-Sylvestre-Cappel	59546	Hidalgo	11
Saint-Sylvestre-Cappel	59546	Arthaud	4
Saint-Sylvestre-Cappel	59546	Poutou	4
Saint-Vaast-en-Cambrésis	59547	Le Pen	223
Saint-Vaast-en-Cambrésis	59547	Mélenchon	84
Saint-Vaast-en-Cambrésis	59547	Macron	83
Saint-Vaast-en-Cambrésis	59547	Roussel	29
Saint-Vaast-en-Cambrésis	59547	Zemmour	26
Saint-Vaast-en-Cambrésis	59547	Dupont-Aignan	13
Saint-Vaast-en-Cambrésis	59547	Jadot	12
Saint-Vaast-en-Cambrésis	59547	Pécresse	12
Saint-Vaast-en-Cambrésis	59547	Lassalle	10
Saint-Vaast-en-Cambrésis	59547	Hidalgo	3
Saint-Vaast-en-Cambrésis	59547	Poutou	2
Saint-Vaast-en-Cambrésis	59547	Arthaud	1
Saint-Waast	59548	Le Pen	139
Saint-Waast	59548	Macron	90
Saint-Waast	59548	Mélenchon	66
Saint-Waast	59548	Zemmour	45
Saint-Waast	59548	Lassalle	16
Saint-Waast	59548	Roussel	13
Saint-Waast	59548	Pécresse	12
Saint-Waast	59548	Dupont-Aignan	6
Saint-Waast	59548	Jadot	4
Saint-Waast	59548	Poutou	3
Saint-Waast	59548	Hidalgo	2
Saint-Waast	59548	Arthaud	0
Sainte-Marie-Cappel	59536	Macron	199
Sainte-Marie-Cappel	59536	Le Pen	133
Sainte-Marie-Cappel	59536	Mélenchon	80
Sainte-Marie-Cappel	59536	Zemmour	44
Sainte-Marie-Cappel	59536	Pécresse	36
Sainte-Marie-Cappel	59536	Jadot	35
Sainte-Marie-Cappel	59536	Roussel	19
Sainte-Marie-Cappel	59536	Lassalle	15
Sainte-Marie-Cappel	59536	Dupont-Aignan	12
Sainte-Marie-Cappel	59536	Hidalgo	7
Sainte-Marie-Cappel	59536	Arthaud	3
Sainte-Marie-Cappel	59536	Poutou	3
Salesches	59549	Le Pen	63
Salesches	59549	Macron	43
Salesches	59549	Mélenchon	23
Salesches	59549	Zemmour	16
Salesches	59549	Roussel	13
Salesches	59549	Jadot	6
Salesches	59549	Pécresse	5
Salesches	59549	Poutou	2
Salesches	59549	Arthaud	1
Salesches	59549	Lassalle	1
Salesches	59549	Hidalgo	1
Salesches	59549	Dupont-Aignan	1
Salomé	59550	Le Pen	699
Salomé	59550	Macron	365
Salomé	59550	Mélenchon	305
Salomé	59550	Zemmour	91
Salomé	59550	Jadot	66
Salomé	59550	Roussel	64
Salomé	59550	Pécresse	38
Salomé	59550	Lassalle	34
Salomé	59550	Dupont-Aignan	31
Salomé	59550	Hidalgo	22
Salomé	59550	Poutou	18
Salomé	59550	Arthaud	17
Saméon	59551	Macron	362
Saméon	59551	Le Pen	244
Saméon	59551	Mélenchon	128
Saméon	59551	Pécresse	52
Saméon	59551	Zemmour	51
Saméon	59551	Roussel	47
Saméon	59551	Jadot	47
Saméon	59551	Dupont-Aignan	24
Saméon	59551	Hidalgo	18
Saméon	59551	Lassalle	14
Saméon	59551	Arthaud	4
Saméon	59551	Poutou	4
Sancourt	59552	Le Pen	51
Sancourt	59552	Macron	23
Sancourt	59552	Mélenchon	12
Sancourt	59552	Zemmour	9
Sancourt	59552	Pécresse	6
Sancourt	59552	Roussel	5
Sancourt	59552	Lassalle	3
Sancourt	59552	Jadot	3
Sancourt	59552	Dupont-Aignan	3
Sancourt	59552	Poutou	2
Sancourt	59552	Arthaud	1
Sancourt	59552	Hidalgo	0
Santes	59553	Macron	1320
Santes	59553	Le Pen	909
Santes	59553	Mélenchon	532
Santes	59553	Zemmour	252
Santes	59553	Jadot	162
Santes	59553	Pécresse	146
Santes	59553	Roussel	114
Santes	59553	Dupont-Aignan	77
Santes	59553	Hidalgo	60
Santes	59553	Lassalle	59
Santes	59553	Arthaud	23
Santes	59553	Poutou	21
Sars-Poteries	59555	Le Pen	268
Sars-Poteries	59555	Macron	147
Sars-Poteries	59555	Mélenchon	102
Sars-Poteries	59555	Zemmour	33
Sars-Poteries	59555	Roussel	16
Sars-Poteries	59555	Pécresse	16
Sars-Poteries	59555	Lassalle	14
Sars-Poteries	59555	Dupont-Aignan	13
Sars-Poteries	59555	Arthaud	11
Sars-Poteries	59555	Jadot	7
Sars-Poteries	59555	Poutou	5
Sars-Poteries	59555	Hidalgo	3
Sars-et-Rosières	59554	Macron	142
Sars-et-Rosières	59554	Le Pen	105
Sars-et-Rosières	59554	Mélenchon	52
Sars-et-Rosières	59554	Roussel	39
Sars-et-Rosières	59554	Jadot	25
Sars-et-Rosières	59554	Zemmour	22
Sars-et-Rosières	59554	Pécresse	15
Sars-et-Rosières	59554	Dupont-Aignan	10
Sars-et-Rosières	59554	Lassalle	4
Sars-et-Rosières	59554	Hidalgo	4
Sars-et-Rosières	59554	Arthaud	0
Sars-et-Rosières	59554	Poutou	0
Sassegnies	59556	Le Pen	72
Sassegnies	59556	Zemmour	25
Sassegnies	59556	Macron	22
Sassegnies	59556	Mélenchon	17
Sassegnies	59556	Roussel	9
Sassegnies	59556	Jadot	9
Sassegnies	59556	Dupont-Aignan	6
Sassegnies	59556	Lassalle	5
Sassegnies	59556	Poutou	4
Sassegnies	59556	Pécresse	2
Sassegnies	59556	Hidalgo	1
Sassegnies	59556	Arthaud	0
Saultain	59557	Le Pen	419
Saultain	59557	Macron	369
Saultain	59557	Mélenchon	200
Saultain	59557	Zemmour	85
Saultain	59557	Roussel	69
Saultain	59557	Pécresse	43
Saultain	59557	Jadot	37
Saultain	59557	Dupont-Aignan	26
Saultain	59557	Lassalle	17
Saultain	59557	Hidalgo	17
Saultain	59557	Arthaud	11
Saultain	59557	Poutou	8
Saulzoir	59558	Le Pen	357
Saulzoir	59558	Macron	233
Saulzoir	59558	Mélenchon	144
Saulzoir	59558	Zemmour	78
Saulzoir	59558	Roussel	53
Saulzoir	59558	Jadot	28
Saulzoir	59558	Pécresse	26
Saulzoir	59558	Lassalle	21
Saulzoir	59558	Dupont-Aignan	16
Saulzoir	59558	Hidalgo	14
Saulzoir	59558	Arthaud	6
Saulzoir	59558	Poutou	4
Sebourg	59559	Macron	386
Sebourg	59559	Le Pen	272
Sebourg	59559	Zemmour	144
Sebourg	59559	Mélenchon	136
Sebourg	59559	Pécresse	69
Sebourg	59559	Jadot	54
Sebourg	59559	Roussel	39
Sebourg	59559	Dupont-Aignan	35
Sebourg	59559	Lassalle	31
Sebourg	59559	Hidalgo	16
Sebourg	59559	Poutou	9
Sebourg	59559	Arthaud	3
Seclin	59560	Le Pen	1859
Seclin	59560	Macron	1679
Seclin	59560	Mélenchon	1388
Seclin	59560	Zemmour	332
Seclin	59560	Roussel	294
Seclin	59560	Jadot	287
Seclin	59560	Pécresse	191
Seclin	59560	Lassalle	99
Seclin	59560	Hidalgo	91
Seclin	59560	Dupont-Aignan	62
Seclin	59560	Poutou	42
Seclin	59560	Arthaud	33
Semousies	59563	Le Pen	59
Semousies	59563	Macron	44
Semousies	59563	Mélenchon	17
Semousies	59563	Zemmour	10
Semousies	59563	Pécresse	8
Semousies	59563	Lassalle	3
Semousies	59563	Jadot	2
Semousies	59563	Dupont-Aignan	2
Semousies	59563	Arthaud	1
Semousies	59563	Roussel	1
Semousies	59563	Poutou	1
Semousies	59563	Hidalgo	0
Sepmeries	59565	Le Pen	125
Sepmeries	59565	Macron	114
Sepmeries	59565	Mélenchon	49
Sepmeries	59565	Zemmour	22
Sepmeries	59565	Pécresse	20
Sepmeries	59565	Roussel	17
Sepmeries	59565	Lassalle	16
Sepmeries	59565	Jadot	13
Sepmeries	59565	Dupont-Aignan	9
Sepmeries	59565	Hidalgo	5
Sepmeries	59565	Arthaud	2
Sepmeries	59565	Poutou	2
Sequedin	59566	Macron	846
Sequedin	59566	Le Pen	637
Sequedin	59566	Mélenchon	340
Sequedin	59566	Zemmour	155
Sequedin	59566	Jadot	87
Sequedin	59566	Pécresse	73
Sequedin	59566	Roussel	55
Sequedin	59566	Dupont-Aignan	51
Sequedin	59566	Hidalgo	25
Sequedin	59566	Lassalle	23
Sequedin	59566	Poutou	16
Sequedin	59566	Arthaud	12
Sercus	59568	Macron	98
Sercus	59568	Le Pen	82
Sercus	59568	Mélenchon	46
Sercus	59568	Zemmour	13
Sercus	59568	Jadot	8
Sercus	59568	Pécresse	7
Sercus	59568	Lassalle	6
Sercus	59568	Dupont-Aignan	6
Sercus	59568	Hidalgo	5
Sercus	59568	Roussel	4
Sercus	59568	Poutou	3
Sercus	59568	Arthaud	1
Sin-le-Noble	59569	Le Pen	2681
Sin-le-Noble	59569	Mélenchon	1766
Sin-le-Noble	59569	Macron	1339
Sin-le-Noble	59569	Zemmour	335
Sin-le-Noble	59569	Roussel	316
Sin-le-Noble	59569	Pécresse	154
Sin-le-Noble	59569	Jadot	150
Sin-le-Noble	59569	Dupont-Aignan	107
Sin-le-Noble	59569	Poutou	73
Sin-le-Noble	59569	Lassalle	61
Sin-le-Noble	59569	Hidalgo	60
Sin-le-Noble	59569	Arthaud	43
Socx	59570	Macron	263
Socx	59570	Le Pen	149
Socx	59570	Mélenchon	76
Socx	59570	Pécresse	47
Socx	59570	Zemmour	41
Socx	59570	Jadot	18
Socx	59570	Lassalle	16
Socx	59570	Hidalgo	11
Socx	59570	Dupont-Aignan	10
Socx	59570	Roussel	5
Socx	59570	Poutou	2
Socx	59570	Arthaud	0
Solesmes	59571	Le Pen	1023
Solesmes	59571	Macron	413
Solesmes	59571	Mélenchon	338
Solesmes	59571	Zemmour	131
Solesmes	59571	Roussel	71
Solesmes	59571	Pécresse	71
Solesmes	59571	Jadot	45
Solesmes	59571	Dupont-Aignan	41
Solesmes	59571	Lassalle	40
Solesmes	59571	Hidalgo	25
Solesmes	59571	Arthaud	23
Solesmes	59571	Poutou	17
Solre-le-Château	59572	Le Pen	304
Solre-le-Château	59572	Macron	251
Solre-le-Château	59572	Mélenchon	137
Solre-le-Château	59572	Zemmour	46
Solre-le-Château	59572	Pécresse	43
Solre-le-Château	59572	Roussel	22
Solre-le-Château	59572	Jadot	14
Solre-le-Château	59572	Lassalle	12
Solre-le-Château	59572	Hidalgo	12
Solre-le-Château	59572	Dupont-Aignan	11
Solre-le-Château	59572	Arthaud	10
Solre-le-Château	59572	Poutou	4
Solrinnes	59573	Le Pen	29
Solrinnes	59573	Macron	15
Solrinnes	59573	Mélenchon	7
Solrinnes	59573	Zemmour	6
Solrinnes	59573	Jadot	4
Solrinnes	59573	Pécresse	3
Solrinnes	59573	Dupont-Aignan	2
Solrinnes	59573	Lassalle	1
Solrinnes	59573	Hidalgo	1
Solrinnes	59573	Arthaud	0
Solrinnes	59573	Roussel	0
Solrinnes	59573	Poutou	0
Somain	59574	Le Pen	2427
Somain	59574	Mélenchon	1210
Somain	59574	Macron	967
Somain	59574	Roussel	452
Somain	59574	Zemmour	273
Somain	59574	Jadot	123
Somain	59574	Lassalle	98
Somain	59574	Pécresse	85
Somain	59574	Hidalgo	79
Somain	59574	Dupont-Aignan	65
Somain	59574	Poutou	50
Somain	59574	Arthaud	35
Sommaing	59575	Le Pen	92
Sommaing	59575	Macron	74
Sommaing	59575	Mélenchon	44
Sommaing	59575	Zemmour	23
Sommaing	59575	Roussel	15
Sommaing	59575	Dupont-Aignan	11
Sommaing	59575	Jadot	10
Sommaing	59575	Pécresse	8
Sommaing	59575	Lassalle	5
Sommaing	59575	Arthaud	1
Sommaing	59575	Hidalgo	1
Sommaing	59575	Poutou	0
Spycker	59576	Le Pen	481
Spycker	59576	Macron	271
Spycker	59576	Mélenchon	163
Spycker	59576	Zemmour	61
Spycker	59576	Pécresse	34
Spycker	59576	Jadot	25
Spycker	59576	Roussel	23
Spycker	59576	Lassalle	23
Spycker	59576	Dupont-Aignan	23
Spycker	59576	Hidalgo	13
Spycker	59576	Poutou	10
Spycker	59576	Arthaud	7
Staple	59577	Macron	134
Staple	59577	Le Pen	134
Staple	59577	Mélenchon	55
Staple	59577	Zemmour	18
Staple	59577	Lassalle	17
Staple	59577	Pécresse	17
Staple	59577	Roussel	13
Staple	59577	Dupont-Aignan	9
Staple	59577	Jadot	7
Staple	59577	Poutou	5
Staple	59577	Arthaud	3
Staple	59577	Hidalgo	3
Steenbecque	59578	Le Pen	324
Steenbecque	59578	Macron	311
Steenbecque	59578	Mélenchon	170
Steenbecque	59578	Zemmour	46
Steenbecque	59578	Dupont-Aignan	39
Steenbecque	59578	Jadot	35
Steenbecque	59578	Pécresse	25
Steenbecque	59578	Lassalle	24
Steenbecque	59578	Roussel	19
Steenbecque	59578	Hidalgo	19
Steenbecque	59578	Poutou	12
Steenbecque	59578	Arthaud	5
Steene	59579	Le Pen	356
Steene	59579	Macron	236
Steene	59579	Mélenchon	83
Steene	59579	Zemmour	53
Steene	59579	Jadot	30
Steene	59579	Pécresse	24
Steene	59579	Lassalle	22
Steene	59579	Roussel	17
Steene	59579	Hidalgo	11
Steene	59579	Poutou	9
Steene	59579	Dupont-Aignan	8
Steene	59579	Arthaud	5
Steenvoorde	59580	Macron	771
Steenvoorde	59580	Le Pen	739
Steenvoorde	59580	Mélenchon	325
Steenvoorde	59580	Pécresse	156
Steenvoorde	59580	Zemmour	125
Steenvoorde	59580	Jadot	98
Steenvoorde	59580	Lassalle	91
Steenvoorde	59580	Dupont-Aignan	67
Steenvoorde	59580	Roussel	53
Steenvoorde	59580	Hidalgo	44
Steenvoorde	59580	Arthaud	15
Steenvoorde	59580	Poutou	13
Steenwerck	59581	Macron	645
Steenwerck	59581	Le Pen	591
Steenwerck	59581	Mélenchon	371
Steenwerck	59581	Zemmour	155
Steenwerck	59581	Jadot	125
Steenwerck	59581	Pécresse	71
Steenwerck	59581	Roussel	54
Steenwerck	59581	Lassalle	52
Steenwerck	59581	Dupont-Aignan	45
Steenwerck	59581	Arthaud	21
Steenwerck	59581	Hidalgo	21
Steenwerck	59581	Poutou	12
Strazeele	59582	Le Pen	163
Strazeele	59582	Macron	142
Strazeele	59582	Mélenchon	71
Strazeele	59582	Zemmour	40
Strazeele	59582	Lassalle	19
Strazeele	59582	Jadot	17
Strazeele	59582	Pécresse	13
Strazeele	59582	Dupont-Aignan	8
Strazeele	59582	Roussel	7
Strazeele	59582	Poutou	6
Strazeele	59582	Hidalgo	5
Strazeele	59582	Arthaud	2
Sémeries	59562	Le Pen	123
Sémeries	59562	Macron	82
Sémeries	59562	Mélenchon	41
Sémeries	59562	Zemmour	21
Sémeries	59562	Roussel	17
Sémeries	59562	Lassalle	13
Sémeries	59562	Jadot	10
Sémeries	59562	Dupont-Aignan	10
Sémeries	59562	Pécresse	6
Sémeries	59562	Arthaud	5
Sémeries	59562	Hidalgo	3
Sémeries	59562	Poutou	3
Séranvillers-Forenville	59567	Le Pen	94
Séranvillers-Forenville	59567	Macron	48
Séranvillers-Forenville	59567	Mélenchon	31
Séranvillers-Forenville	59567	Pécresse	23
Séranvillers-Forenville	59567	Zemmour	16
Séranvillers-Forenville	59567	Lassalle	14
Séranvillers-Forenville	59567	Dupont-Aignan	8
Séranvillers-Forenville	59567	Roussel	5
Séranvillers-Forenville	59567	Jadot	5
Séranvillers-Forenville	59567	Hidalgo	3
Séranvillers-Forenville	59567	Arthaud	2
Séranvillers-Forenville	59567	Poutou	1
Taisnières-en-Thiérache	59583	Le Pen	120
Taisnières-en-Thiérache	59583	Macron	42
Taisnières-en-Thiérache	59583	Mélenchon	30
Taisnières-en-Thiérache	59583	Zemmour	23
Taisnières-en-Thiérache	59583	Lassalle	17
Taisnières-en-Thiérache	59583	Pécresse	9
Taisnières-en-Thiérache	59583	Roussel	6
Taisnières-en-Thiérache	59583	Arthaud	5
Taisnières-en-Thiérache	59583	Jadot	5
Taisnières-en-Thiérache	59583	Hidalgo	4
Taisnières-en-Thiérache	59583	Poutou	4
Taisnières-en-Thiérache	59583	Dupont-Aignan	4
Taisnières-sur-Hon	59584	Le Pen	147
Taisnières-sur-Hon	59584	Macron	120
Taisnières-sur-Hon	59584	Mélenchon	52
Taisnières-sur-Hon	59584	Zemmour	46
Taisnières-sur-Hon	59584	Pécresse	14
Taisnières-sur-Hon	59584	Jadot	11
Taisnières-sur-Hon	59584	Roussel	9
Taisnières-sur-Hon	59584	Lassalle	9
Taisnières-sur-Hon	59584	Hidalgo	5
Taisnières-sur-Hon	59584	Poutou	2
Taisnières-sur-Hon	59584	Dupont-Aignan	2
Taisnières-sur-Hon	59584	Arthaud	0
Templemars	59585	Macron	665
Templemars	59585	Le Pen	537
Templemars	59585	Mélenchon	422
Templemars	59585	Zemmour	135
Templemars	59585	Jadot	123
Templemars	59585	Pécresse	69
Templemars	59585	Roussel	61
Templemars	59585	Hidalgo	36
Templemars	59585	Dupont-Aignan	36
Templemars	59585	Lassalle	25
Templemars	59585	Poutou	14
Templemars	59585	Arthaud	11
Templeuve-en-Pévèle	59586	Macron	1445
Templeuve-en-Pévèle	59586	Le Pen	926
Templeuve-en-Pévèle	59586	Mélenchon	630
Templeuve-en-Pévèle	59586	Zemmour	255
Templeuve-en-Pévèle	59586	Jadot	245
Templeuve-en-Pévèle	59586	Pécresse	194
Templeuve-en-Pévèle	59586	Roussel	132
Templeuve-en-Pévèle	59586	Lassalle	98
Templeuve-en-Pévèle	59586	Dupont-Aignan	85
Templeuve-en-Pévèle	59586	Hidalgo	69
Templeuve-en-Pévèle	59586	Poutou	32
Templeuve-en-Pévèle	59586	Arthaud	14
Terdeghem	59587	Macron	112
Terdeghem	59587	Le Pen	91
Terdeghem	59587	Mélenchon	54
Terdeghem	59587	Pécresse	27
Terdeghem	59587	Jadot	12
Terdeghem	59587	Dupont-Aignan	12
Terdeghem	59587	Lassalle	11
Terdeghem	59587	Zemmour	11
Terdeghem	59587	Roussel	7
Terdeghem	59587	Arthaud	3
Terdeghem	59587	Hidalgo	1
Terdeghem	59587	Poutou	1
Thiant	59589	Le Pen	625
Thiant	59589	Macron	274
Thiant	59589	Mélenchon	232
Thiant	59589	Roussel	116
Thiant	59589	Zemmour	95
Thiant	59589	Jadot	30
Thiant	59589	Pécresse	25
Thiant	59589	Lassalle	20
Thiant	59589	Poutou	19
Thiant	59589	Hidalgo	15
Thiant	59589	Arthaud	13
Thiant	59589	Dupont-Aignan	13
Thiennes	59590	Le Pen	194
Thiennes	59590	Macron	99
Thiennes	59590	Mélenchon	86
Thiennes	59590	Zemmour	39
Thiennes	59590	Roussel	18
Thiennes	59590	Jadot	16
Thiennes	59590	Pécresse	15
Thiennes	59590	Lassalle	14
Thiennes	59590	Hidalgo	9
Thiennes	59590	Dupont-Aignan	9
Thiennes	59590	Arthaud	4
Thiennes	59590	Poutou	4
Thivencelle	59591	Le Pen	221
Thivencelle	59591	Macron	67
Thivencelle	59591	Mélenchon	54
Thivencelle	59591	Zemmour	22
Thivencelle	59591	Pécresse	22
Thivencelle	59591	Roussel	16
Thivencelle	59591	Lassalle	7
Thivencelle	59591	Dupont-Aignan	7
Thivencelle	59591	Poutou	4
Thivencelle	59591	Jadot	3
Thivencelle	59591	Arthaud	2
Thivencelle	59591	Hidalgo	2
Thumeries	59592	Le Pen	805
Thumeries	59592	Macron	694
Thumeries	59592	Mélenchon	377
Thumeries	59592	Zemmour	165
Thumeries	59592	Pécresse	89
Thumeries	59592	Jadot	83
